,cust_id,count_accts,cm_age,flag_top_ed_spender,flag_cust_fee_paid_6m,pre6m_cust_spend,pre6m_cust_roc_cnt,pre6m_cust_non_disc_amt,pre6m_cust_non_disc_cnt,pre6m_cust_disc_amt,pre6m_cust_disc_cnt,pre6m_cust_outbound_amt,pre6m_cust_online_amt,pre6m_cust_online_cnt,pre6m_cust_travel_amt,pre6m_cust_travel_cnt,pre6m_cust_retail_amt,pre6m_cust_retail_cnt,pre6m_cust_myca_active,pre6m_cust_mob_logins,pre6m_total_mc_trs,acq_sub_chn,acq_type_grp,fee_type_grp,Cust_tenure,pre6m_spend_active_ind,highly_utilized_ind,min_pay_ind,paid_in_full_ind,sum_total_line_amt,direct_debit_ind,referrals,spillover,self_accts,Customer Low Quality indicator,cdss_most_rcnt_prob,cust_max_credit_12m_amt,cust_max_remit_12m_amt,cbr_3_score,cnsumr_chrg_actv_cust_cnt,cnsumr_chrg_avg_credit_12m_amt,cnsumr_lend_actv_cust_cnt,cnsumr_lend_tot_util_ratio,sow_revol_avg_paydown_pct,sow_tot_annual_ext_pmt_amt,sow_tot_revol_bal_amt,sow_tot_revol_cnt,sow_tot_trans_bal_amt,sow_tot_trans_cnt
3122,573108,1,49,0.0,0,1649,112,1251,76,398.0,36,44.0,294.0,24,92.0,4,1254,70,5,12,49,MGM,external,reduced_fee,3.0,1.0,0.0,0.0,1.0,12000,0.0,1.0,1.0,0.0,0.0,0.0,194.0,194.0,1346.0,0.0,,1.0,0.037116,0.0,,,0.0,,0.0
3123,573109,1,34,1.0,0,2512,402,504.0,104,2008,298,296.0,792.0,148,561.0,124,832.0,142,6,12,75,MGM,external,reduced_fee,3.0,1.0,0.0,0.0,1.0,16000,0.0,3.0,0.0,0.0,0.0,0.0,1086,912.0,1369.0,0.0,,1.0,0.032493,0.0,,,0.0,,0.0
3124,573110,2,33,1.0,0,6058,380,471.0,128,5587,252,298.0,4726,92,2928,150,1073,146,9,21,50,Paid Search,external,no_fee,11.0,1.0,1.0,0.0,1.0,45067,1.0,2.0,1.0,0.0,0.0,0.0,1397,1391,1224.0,0.0,,2.0,0.022962,0.0,,,0.0,,0.0
3125,573111,1,34,0.0,0,2914,178,516.0,30,2398,148,533.0,1770,184,268.0,38,1682,72,6,7,47,MGM,external,no_fee,6.0,1.0,0.0,0.0,1.0,6000,0.0,1.0,0.0,0.0,0.0,0.0,663.0,663.0,1346.0,0.0,,1.0,0.06696,0.0,,,0.0,,0.0
3126,573112,1,50,1.0,0,,0,,0,,0,,,0,,0,,0,4,5,1,Unreferred,external,no_fee,53.0,0.0,0.0,0.0,0.0,24000,0.0,0.0,0.0,0.0,0.0,0.0,,,1190.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3127,573113,1,40,0.0,0,844.0,154,302.0,68,541.0,86,5.0,452.0,48,375.0,22,215.0,74,0,0,2,MGM,external,no_fee,14.0,1.0,0.0,0.0,1.0,62000,0.0,0.0,0.0,0.0,0.0,0.0,230.0,204.0,1350.0,0.0,,1.0,0.0,0.0,3253,,0.0,42.0,3.0
3128,573114,1,34,1.0,1,7653,774,1742,392,5911,382,474.0,1851,352,260.0,20,3161,486,0,0,113.0,Unreferred,external,reduced_fee,16.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1768,1768,1342.0,1.0,997.0,0.0,0.0,0.0,2888,,0.0,540.0,2.0
3129,573115,2,36,1.0,0,13390,512,964.0,176,12427,336,1412,11491,556,5081,26,5897,348,7,9,122.0,Unreferred,external,reduced_fee,11.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,3620,3603,1353.0,1.0,1482,0.0,0.0,0.0,2565,,0.0,70.0,2.0
3130,573116,1,29,1.0,0,52.0,2,,0,52.0,2,,52.0,4,,0,52.0,2,0,0,1.0,MGM,external,full_fee,1.0,0.0,0.0,0.0,0.0,3333,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,,,1024.0,0.0,,1.0,0.019190000000000002,0.0,,,0.0,,0.0
3131,573117,1,38,1.0,0,3330,852,587.0,188,2743,664,138.0,457.0,36,1406,284,654.0,196,0,0,45,Paid Search,external,no_fee,8.0,1.0,0.0,0.0,0.0,22000,0.0,1.0,0.0,0.0,0.0,0.0,537.0,536.0,1175.0,0.0,,1.0,0.009161,0.0,,,0.0,,0.0
3132,573118,1,32,1.0,1,1806,282,938.0,172,868.0,110,197.0,504.0,76,257.0,28,800.0,134,7,9,33,Affiliates,external,full_fee,6.0,1.0,0.0,0.0,0.0,32000,0.0,1.0,0.0,0.0,0.0,0.001,401.0,376.0,1205.0,0.0,,1.0,0.0,0.0,2314,,0.0,,2.0
3133,573119,1,38,0.0,0,3974,260,710.0,52,3264,208,2087,1531,180,1519,52,863.0,84,9,19,57.0,Unreferred,external,full_fee,35.0,1.0,0.0,0.0,1.0,60400,1.0,0.0,0.0,0.0,0.0,0.0,3375,3375,1353.0,0.0,,1.0,0.017694,0.0,171.0,,0.0,,0.0
3134,573120,1,48,0.0,0,918.0,140,395.0,48,523.0,92,32.0,297.0,48,75.0,34,587.0,56,5,25,3.0,Paid Search,external,reduced_fee,2.0,1.0,0.0,0.0,0.0,13333,0.0,0.0,0.0,0.0,0.0,0.0,,,1275.0,0.0,,1.0,0.049274,0.0,,,0.0,,0.0
3135,573121,1,59,0.0,0,3349,258,128.0,12,3222,246,2172,278.0,156,2375,138,443.0,48,0,0,181.0,Unreferred,external,no_fee,26.0,1.0,1.0,0.0,0.0,20533,0.0,0.0,0.0,0.0,0.0,0.005,500.0,500.0,1026.0,0.0,,1.0,0.228559,0.0,,,0.0,,0.0
3136,573122,2,76,1.0,0,3945,256,1494,108,2451,148,198.0,1775,176,986.0,32,1494,184,13,59,65,Unreferred,spillover,no_fee,84.0,1.0,0.0,0.0,1.0,81000,1.0,1.0,0.0,0.0,0.0,0.0,1251,1213,1350.0,0.0,,2.0,0.007568999999999999,0.0,3581,,0.0,230.0,2.0
3137,573123,1,36,1.0,0,9571,846,2109,344,7463,502,761.0,6249,684,3032,26,3183,514,4,4,53.0,Affiliates,external,full_fee,82.0,1.0,0.0,0.0,0.0,57600,0.0,0.0,0.0,0.0,0.0,0.0,8401,8397,1350.0,0.0,,1.0,0.023662,0.0,1728,,0.0,33.0,2.0
3138,573124,1,34,1.0,0,7315,1616,1584,456,5731,1160,388.0,2546,504,1712,498,3893,646,8,32,73.0,Search,external,full_fee,59.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1574,1512,1350.0,1.0,940.0,0.0,0.0,0.0,,,0.0,,0.0
3139,573125,2,42,0.0,1,8883,848,238.0,42,8645,806,589.0,1814,232,5536,310,1082,76,9,13,96.0,In House,others,full_fee,65.0,1.0,0.0,0.0,0.0,78800,1.0,1.0,0.0,0.0,0.0,0.0,1218,1009,1376.0,1.0,764.0,1.0,0.329949,0.0,8750,,0.0,79.0,2.0
3140,573126,1,38,0.0,0,1101,10,93.0,2,1008,8,,1101,20,597.0,6,93.0,2,0,0,40,MGM,spillover,reduced_fee,7.0,1.0,0.0,0.0,1.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,843.0,843.0,1372.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3141,573127,1,33,0.0,0,4881,426,754.0,38,4128,388,1278,2963,500,922.0,162,2128,118,8,34,71.0,Affiliates,external,reduced_fee,21.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1475,1473,1205.0,1.0,412.0,0.0,0.0,0.0,,,0.0,,0.0
3142,573128,1,37,1.0,1,6885,646,1892,260,4993,386,903.0,3480,568,1134,44,3412,480,0,0,109.0,Search,external,reduced_fee,17.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1324,1299,1216.0,1.0,786.0,0.0,0.0,0.1752,1436,2310,4.0,,0.0
3143,573129,1,78,0.0,0,2150,240,1523,162,627.0,78,,109.0,12,,0,1748,186,4,4,91,MGM,spillover,reduced_fee,10.0,1.0,0.0,0.0,1.0,26667,0.0,0.0,0.0,0.0,0.0,0.0,1728,864.0,1342.0,0.0,,1.0,0.039615,0.0,,,0.0,,0.0
3144,573130,1,38,0.0,0,1548,298,529.0,80,1019,218,85.0,662.0,104,369.0,150,624.0,90,5,5,28,MGM,spillover,no_fee,11.0,1.0,0.0,0.0,1.0,16000,1.0,1.0,0.0,0.0,0.0,0.0,2168,2168,963.0,0.0,657.0,1.0,0.035295,0.0,1975,,0.0,58.0,2.0
3145,573131,1,37,1.0,0,1171,152,200.0,40,971.0,112,276.0,505.0,28,513.0,54,443.0,44,4,4,4.0,Affiliates,external,no_fee,15.0,1.0,0.0,0.0,1.0,20000,0.0,0.0,0.0,0.0,0.0,0.0,781.0,781.0,1293.0,0.0,,1.0,0.0,0.0222,761.0,543.0,2.0,,0.0
3146,573132,1,34,0.0,0,1902,98,399.0,44,1503,54,44.0,1354,60,1125,18,512.0,52,4,4,15.0,MGM,external,full_fee,8.0,1.0,0.0,0.0,1.0,39200,1.0,0.0,0.0,0.0,0.0,0.0,1044,1044,1350.0,0.0,,1.0,0.015404,0.0,4504,,0.0,628.0,2.0
3147,573133,1,31,1.0,0,8138,456,961.0,124,7177,332,954.0,3338,284,1322,62,3754,224,0,0,108,MGM,external,no_fee,5.0,1.0,0.0,0.0,1.0,18667,0.0,3.0,0.0,0.0,0.0,0.0,1885,1885,1255.0,0.0,,1.0,0.010068,0.0,162.0,,0.0,118,2.0
3148,573134,1,30,1.0,0,1196,172,416.0,72,780.0,100,17.0,767.0,116,351.0,18,601.0,102,4,6,80,Unreferred,external,reduced_fee,3.0,1.0,0.0,0.0,1.0,19800,1.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,1091.0,0.0,,1.0,0.043163,0.0,,,0.0,,0.0
3149,573135,1,35,0.0,0,121.0,6,,0,121.0,6,,55.0,4,63.0,2,55.0,2,4,4,0,Partner,external,no_fee,1.0,1.0,0.0,0.0,0.0,5333,1.0,0.0,0.0,0.0,0.0,0.001,,,1222.0,0.0,,1.0,0.027760000000000003,0.0,,,0.0,,0.0
3150,573136,1,40,0.0,0,1235,10,,0,1235,10,874.0,358.0,4,358.0,2,878.0,8,3,3,3,In House,others,full_fee,1.0,0.0,0.0,0.0,0.0,5667,0.0,0.0,0.0,0.0,0.0,0.001,,,995.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3151,573137,2,41,0.0,1,6104,630,605.0,80,5499,550,851.0,3454,92,2522,288,869.0,96,7,7,60.0,MGM,external,full_fee,41.0,1.0,0.0,0.0,0.0,92533,0.0,2.0,1.0,0.0,1.0,0.0,1282,1250,1372.0,0.0,194.0,2.0,0.01866,0.0,4539,,0.0,75.0,2.0
3152,573138,1,31,0.0,1,4888,986,165.0,34,4723,952,692.0,1161,304,1348,330,658.0,84,4,4,83.0,Unreferred,external,reduced_fee,18.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.001,946.0,942.0,1159.0,1.0,534.0,0.0,0.0,0.0,219.0,,0.0,,0.0
3153,573139,1,31,0.0,0,3682,790,1097,224,2585,566,458.0,1469,328,211.0,98,1483,286,4,4,8.0,MGM,external,no_fee,17.0,1.0,1.0,0.0,1.0,6000,1.0,1.0,0.0,0.0,0.0,0.001,650.0,650.0,1072.0,0.0,,1.0,0.6047060000000001,0.0,,,0.0,,0.0
3154,573140,2,32,0.0,0,3086,854,757.0,112,2329,742,276.0,1373,260,1042,290,1392,182,5,5,87,MGM,external,reduced_fee,11.0,1.0,0.0,0.0,0.0,17000,1.0,2.0,2.0,0.0,0.0,0.001,808.0,808.0,1277.0,1.0,365.0,1.0,0.124072,0.0,,,0.0,,0.0
3155,573141,1,30,0.0,0,944.0,52,7.0,2,937.0,50,502.0,373.0,20,481.0,14,451.0,36,9,12,11.0,MGM,external,no_fee,10.0,1.0,1.0,0.0,1.0,4000,0.0,0.0,0.0,0.0,0.0,0.005,533.0,533.0,947.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3156,573142,1,34,1.0,0,7561,192,464.0,48,7098,144,43.0,6305,184,5948,8,1045,92,8,21,17,Affiliates,external,reduced_fee,9.0,1.0,0.0,0.0,1.0,64000,1.0,1.0,0.0,0.0,0.0,0.0,4354,4352,1376.0,0.0,,1.0,0.009996,0.0,3621,,0.0,125.0,2.0
3157,573143,1,45,0.0,0,3112,230,200.0,36,2912,194,131.0,2617,340,1251,14,1077,152,0,0,36,In House,others,full_fee,59.0,1.0,0.0,0.0,1.0,29200,1.0,0.0,0.0,0.0,0.0,0.0,1555,935.0,1304.0,0.0,,1.0,0.046268000000000004,0.0,7376,,0.0,440.0,2.0
3158,573144,3,57,1.0,1,7040,738,1556,334,5484,404,1025,4447,276,3904,200,1620,358,21,834,171,MGM,spillover,full_fee,130.0,1.0,0.0,0.0,1.0,136933,0.0,9.0,9.0,3.0,1.0,0.0,1800,1763,1334.0,0.0,,3.0,0.032916,0.0,,,0.0,,0.0
3159,573145,1,57,1.0,1,11326,772,2592,100,8734,672,2448,6282,624,4552,16,5216,288,4,5,74.0,Unreferred,spillover,full_fee,96.0,1.0,0.0,0.0,1.0,79200,1.0,0.0,0.0,0.0,0.0,0.0,4952,4950,1023.0,0.0,,1.0,0.193917,0.0,13320,,0.0,595.0,3.0
3160,573146,1,32,1.0,0,4258,900,1021,398,3237,502,486.0,2038,320,1312,90,1019,432,6,6,31.0,MGM,external,full_fee,22.0,1.0,0.0,0.0,1.0,52000,1.0,1.0,0.0,0.0,0.0,0.0,851.0,731.0,1376.0,0.0,,1.0,0.093176,0.0,,,0.0,,0.0
3161,573147,1,30,1.0,0,2062,588,474.0,170,1588,418,66.0,469.0,136,488.0,174,610.0,192,3,3,26,,,no_fee,5.0,1.0,0.0,0.0,1.0,26667,1.0,0.0,0.0,0.0,0.0,0.0,515.0,512.0,1293.0,0.0,,1.0,0.052632000000000005,0.0,,,0.0,,0.0
3162,573148,1,49,0.0,0,115.0,2,,0,115.0,2,,115.0,4,,0,,0,6,7,0.0,MGM,external,full_fee,42.0,1.0,0.0,1.0,0.0,20000,0.0,0.0,0.0,0.0,0.0,0.0,88.0,88.0,1159.0,0.0,,1.0,0.0,0.0,,,0.0,,0.0
3163,573149,1,39,0.0,0,2729,162,256.0,12,2474,150,825.0,2258,244,1191,18,1003,98,8,19,63.0,In House,others,full_fee,35.0,1.0,0.0,0.0,0.0,19733,1.0,0.0,0.0,0.0,0.0,0.02,1487,1431,1095.0,0.0,,1.0,0.23708,0.0,2788,,0.0,1.0,2.0
3164,573150,1,35,1.0,1,6705,1494,272.0,68,6433,1426,1461,3857,1208,1924,568,2309,156,6,7,117.0,MGM,external,reduced_fee,27.0,1.0,0.0,0.0,0.0,,1.0,3.0,0.0,0.0,0.0,0.0,1252,1252,1182.0,1.0,785.0,0.0,0.0,0.0341,12998,3389,2.0,722.0,2.0
3165,573151,1,37,1.0,0,1966,136,620.0,66,1347,70,127.0,1482,128,408.0,18,653.0,94,6,21,26,Direct,external,reduced_fee,5.0,1.0,0.0,0.0,0.0,33333,0.0,0.0,0.0,0.0,0.0,0.0,841.0,816.0,1350.0,0.0,,1.0,0.024378,0.0401,8394,1023,2.0,983.0,2.0
3166,573152,1,78,0.0,0,494.0,50,68.0,4,427.0,46,125.0,339.0,88,,0,427.0,46,7,15,5.0,,,no_fee,143.0,1.0,0.0,0.0,1.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,909.0,909.0,1235.0,0.0,,1.0,0.016968,0.1078,4798,1992,2.0,50.0,2.0
3167,573153,2,45,0.0,0,1775,56,27.0,4,1748,52,225.0,202.0,56,41.0,14,1496,24,11,19,19.0,PDB (Personalized),external,no_fee,105.0,1.0,0.0,0.0,1.0,37867,0.0,0.0,0.0,0.0,0.0,0.0,353.0,348.0,1251.0,0.0,,2.0,0.002955,0.0,1065,,0.0,2,2.0
3168,573154,2,48,0.0,0,3574,390,1174,90,2401,300,239.0,847.0,108,,0,2469,110,0,0,11.0,Media,others,no_fee,45.0,1.0,0.0,0.0,1.0,60267,0.0,0.0,0.0,0.0,0.0,0.001,442.0,417.0,1281.0,0.0,8.0,2.0,0.196732,0.0571,3338,1486,2.0,,0.0
3169,573155,3,31,1.0,1,10135,538,4244,194,5891,344,486.0,4806,404,1544,120,770.0,100,21,585,123.0,Unreferred,spillover,full_fee,28.0,1.0,1.0,0.0,1.0,13467,0.0,0.0,0.0,0.0,0.0,0.496,2443,2437,1235.0,1.0,760.0,2.0,0.979593,0.0,,,0.0,,0.0
3170,573156,1,35,1.0,0,3667,346,486.0,190,3181,156,1922,2170,140,654.0,50,1402,222,7,16,53.0,MGM,spillover,reduced_fee,12.0,1.0,0.0,0.0,1.0,27667,1.0,1.0,0.0,0.0,0.0,0.0,1371,1292,1228.0,0.0,316.0,1.0,0.070134,0.0,,,0.0,,0.0
3171,573157,1,38,1.0,1,4804,734,922.0,212,3882,522,1085,2078,260,1187,282,2863,330,7,13,6,MGM,external,full_fee,5.0,1.0,1.0,0.0,1.0,3333,0.0,1.0,0.0,0.0,0.0,0.005,1355,1233,925.0,0.0,,1.0,0.08988,0.0,,,0.0,,0.0
3172,573158,1,42,0.0,0,88.0,8,54.0,2,34.0,6,3.0,14.0,4,14.0,2,54.0,2,4,4,1.0,Direct,external,reduced_fee,1.0,0.0,0.0,0.0,0.0,4600,0.0,0.0,0.0,0.0,0.0,0.017,,,719.0,0.0,,1.0,0.018259,0.0,,,0.0,,0.0
3173,573159,1,48,1.0,1,2684,636,1051,322,1634,314,437.0,925.0,336,791.0,50,1384,438,9,170,53.0,Affiliates,external,full_fee,54.0,1.0,0.0,0.0,1.0,71133,1.0,0.0,0.0,0.0,0.0,0.0,1057,971.0,1350.0,0.0,,1.0,-0.003572,0.0,3597,,0.0,32.0,3.0
3174,573160,2,43,0.0,0,1056,182,149.0,28,907.0,154,116.0,622.0,52,473.0,14,425.0,60,9,15,33.0,Unreferred,spillover,no_fee,20.0,1.0,1.0,1.0,0.0,6000,1.0,2.0,0.0,0.0,0.0,0.057,256.0,252.0,955.0,1.0,134.0,1.0,0.9139860000000001,0.0,,,0.0,,0.0
3175,573161,1,44,0.0,0,269.0,4,,0,269.0,4,,21.0,4,247.0,2,,0,0,0,3.0,MGM,external,no_fee,1.0,1.0,0.0,0.0,0.0,667.0,0.0,0.0,0.0,0.0,0.0,0.008,,,719.0,0.0,,1.0,0.49349,0.0,,,0.0,,0.0
3176,573162,1,36,0.0,0,11587,26,11318,16,270.0,10,107.0,715.0,20,,0,11446,24,4,5,161.0,Direct,external,reduced_fee,8.0,1.0,0.0,0.0,1.0,34000,0.0,0.0,0.0,0.0,0.0,0.0,1753,1753,1376.0,0.0,,1.0,0.0,0.0,9761,,0.0,198.0,3.0
3177,573163,1,28,0.0,0,335.0,108,170.0,80,165.0,28,40.0,106.0,16,143.0,16,146.0,62,4,4,3.0,MGM,external,reduced_fee,3.0,1.0,0.0,0.0,0.0,6000,1.0,0.0,0.0,0.0,0.0,0.012,60.0,60.0,1095.0,0.0,,1.0,0.049963,0.0,,,0.0,,0.0
3178,573164,1,36,0.0,0,3995,274,162.0,18,3833,256,106.0,1459,96,1254,52,758.0,30,0,0,17,In House,others,no_fee,15.0,1.0,0.0,0.0,1.0,44000,0.0,0.0,0.0,0.0,0.0,0.0,3238,3238,1342.0,0.0,,1.0,0.099962,0.0,,,0.0,,0.0
3179,573165,1,33,0.0,1,4147,624,1714,230,2433,394,543.0,1113,232,389.0,74,2700,330,0,0,77.0,Unreferred,external,reduced_fee,26.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,967.0,967.0,1144.0,1.0,609.0,0.0,0.0,0.0,,,0.0,,0.0
3180,573166,1,31,1.0,0,4432,672,1261,126,3171,546,1441,1061,196,1070,236,1952,210,4,4,101,Partner,external,no_fee,7.0,1.0,0.0,0.0,1.0,20000,0.0,2.0,0.0,0.0,0.0,0.0,728.0,667.0,1255.0,0.0,,1.0,0.320164,0.0,,,0.0,,0.0
3181,573167,1,48,1.0,0,10935,684,4127,308,6809,376,1030,6232,360,1762,76,6167,394,9,435,63,Unreferred,external,full_fee,9.0,1.0,1.0,0.0,0.0,9333,1.0,1.0,0.0,0.0,0.0,0.001,3334,3330,952.0,0.0,,1.0,0.024056,0.0,397.0,,0.0,,0.0
3182,573168,1,31,0.0,0,3400,306,415.0,100,2985,206,95.0,2357,192,792.0,68,1733,116,7,21,20,Direct,external,full_fee,6.0,1.0,0.0,0.0,1.0,15000,0.0,0.0,0.0,0.0,0.0,0.001,858.0,855.0,957.0,0.0,,1.0,0.05922,0.0,,,0.0,,0.0
3183,573169,1,33,0.0,0,3481,200,275.0,56,3207,144,962.0,1846,144,1874,56,461.0,44,0,0,32.0,Direct,external,reduced_fee,5.0,1.0,0.0,0.0,1.0,37333,0.0,0.0,0.0,0.0,0.0,0.001,981.0,969.0,1197.0,0.0,,1.0,0.25749099999999997,0.0354,5064,2629,2.0,143.0,2.0
3184,573170,3,48,0.0,1,14021,772,3269,168,10752,604,5234,4350,760,6518,248,5921,384,21,117,1206,Unreferred,external,full_fee,78.0,1.0,1.0,0.0,0.0,84000,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,2524,2522,909.0,1.0,1150,2.0,0.92537,0.0597,13084,16479,5.0,,0.0
3185,573171,2,42,1.0,0,9690,1304,2045,358,7646,946,2178,3795,404,1749,304,4440,504,5,7,52.0,Unreferred,external,no_fee,21.0,1.0,0.0,0.0,1.0,91333,1.0,1.0,0.0,0.0,0.0,0.001,2601,2562,958.0,0.0,,2.0,0.077172,0.0,,,0.0,,0.0
3186,573172,1,37,0.0,0,1334,270,245.0,78,1088,192,213.0,224.0,28,899.0,186,398.0,78,7,9,56,MGM,external,no_fee,6.0,1.0,0.0,0.0,1.0,27600,1.0,1.0,0.0,0.0,0.0,0.0,269.0,269.0,1323.0,0.0,,1.0,0.020007,0.4997,327.0,265.0,2.0,,0.0
3187,573173,1,45,0.0,0,382.0,16,98.0,6,284.0,10,34.0,284.0,20,,2,66.0,6,6,8,253.0,Unreferred,external,no_fee,22.0,1.0,1.0,0.0,0.0,28000,0.0,1.0,0.0,0.0,0.0,0.154,309.0,233.0,905.0,0.0,,1.0,0.859191,0.0494,3178,6935,7.0,,2.0
3188,573174,1,49,1.0,1,3674,496,1436,188,2238,308,142.0,2560,388,298.0,66,2035,274,9,21,48.0,MGM,external,full_fee,42.0,1.0,0.0,0.0,1.0,49600,0.0,0.0,0.0,0.0,0.0,0.0,686.0,640.0,1300.0,0.0,,1.0,0.027586000000000003,0.0,,,0.0,,0.0
3189,573175,1,44,0.0,0,2899,292,364.0,58,2535,234,819.0,1920,352,678.0,42,1705,212,9,22,18,MGM,spillover,full_fee,13.0,1.0,0.0,0.0,1.0,40000,0.0,0.0,0.0,0.0,0.0,0.0,811.0,807.0,1372.0,0.0,,1.0,0.030812,0.4836,1355,241.0,2.0,,0.0
3190,573176,1,35,1.0,0,1847,98,192.0,18,1655,80,382.0,1006,48,1252,22,384.0,32,7,9,12.0,Affiliates,external,no_fee,21.0,1.0,0.0,0.0,1.0,34800,1.0,0.0,0.0,0.0,0.0,0.0,540.0,540.0,1205.0,0.0,,1.0,0.138018,0.0,,,0.0,,0.0
3191,573177,1,65,0.0,0,3932,172,435.0,42,3497,130,575.0,2740,192,1216,34,1860,80,9,153,132,MGM,external,full_fee,9.0,1.0,0.0,0.0,1.0,43200,0.0,0.0,0.0,0.0,0.0,0.01,1280,1170,1232.0,0.0,404.0,1.0,0.168185,0.0294,3543,3222,2.0,19.0,2.0
3192,573178,1,32,1.0,0,424.0,50,104.0,26,320.0,24,198.0,,0,41.0,4,293.0,28,4,4,7,Affiliates,external,no_fee,3.0,1.0,0.0,0.0,1.0,8000,1.0,0.0,0.0,0.0,0.0,0.038,28.0,28.0,961.0,0.0,,1.0,0.069872,0.0,,,0.0,,0.0
3193,573179,1,34,0.0,0,5808,256,64.0,12,5744,244,4741,827.0,208,4376,130,429.0,50,9,1152,133.0,Unreferred,external,no_fee,10.0,1.0,0.0,0.0,1.0,60000,1.0,1.0,0.0,0.0,0.0,0.0,3103,3103,947.0,0.0,,1.0,0.134909,0.0,,,0.0,,0.0
3194,573180,1,38,1.0,0,1088,108,500.0,76,588.0,32,15.0,370.0,24,195.0,6,637.0,62,4,5,9.0,MGM,spillover,reduced_fee,13.0,1.0,0.0,0.0,1.0,23800,1.0,0.0,0.0,0.0,0.0,0.0,576.0,576.0,1251.0,0.0,6.0,1.0,0.131575,0.01,16.0,825.0,2.0,,0.0
3195,573181,1,36,0.0,0,1257,290,293.0,166,964.0,124,57.0,532.0,124,62.0,8,818.0,226,0,0,0,MGM,external,no_fee,,,,,,,,,,,,0.0,1026,955.0,1331.0,0.0,135.0,0.0,0.0,0.0,,,0.0,,0.0
3196,573182,1,32,1.0,0,477.0,54,146.0,10,331.0,44,128.0,297.0,64,143.0,22,253.0,18,8,9,2.0,MGM,external,no_fee,15.0,1.0,0.0,0.0,1.0,34400,1.0,0.0,0.0,0.0,0.0,0.0,373.0,365.0,1296.0,0.0,,1.0,0.006591,0.0,,,0.0,,0.0
3197,573183,1,34,0.0,0,986.0,26,,0,986.0,26,180.0,986.0,52,,0,256.0,8,0,0,61.0,MGM,external,no_fee,8.0,1.0,0.0,0.0,0.0,32000,0.0,0.0,0.0,0.0,0.0,0.025,149.0,133.0,1159.0,0.0,,1.0,0.280375,0.1735,1374,409.0,3.0,,0.0
3198,573184,1,40,1.0,0,2749,246,1305,80,1444,166,445.0,1607,216,486.0,6,1377,190,5,106,12,Direct,external,reduced_fee,4.0,1.0,0.0,0.0,1.0,21333,0.0,0.0,0.0,0.0,0.0,0.0,894.0,878.0,1331.0,0.0,,1.0,0.145602,0.0,,,0.0,,0.0
3199,573185,1,41,0.0,0,1233,40,234.0,14,998.0,26,68.0,774.0,16,,0,1070,26,4,4,71,MGM,external,reduced_fee,2.0,1.0,0.0,0.0,0.0,13333,1.0,2.0,0.0,0.0,0.0,0.001,4.0,,1000.0,0.0,,1.0,0.007859999999999999,0.0,,,0.0,,0.0
3200,573186,1,35,0.0,0,2326,364,308.0,58,2018,306,1063,830.0,196,729.0,142,480.0,98,3,3,5,MGM,external,no_fee,,,,,,,,,,,,,,,,,,,,,,,,,
3201,573187,1,41,0.0,0,2050,186,789.0,80,1262,106,252.0,569.0,76,485.0,20,1103,110,0,0,93.0,MGM,external,reduced_fee,11.0,1.0,1.0,0.0,0.0,8000,1.0,0.0,0.0,0.0,0.0,0.016,448.0,448.0,861.0,0.0,,1.0,0.22557,0.0,,,0.0,,0.0
3202,573188,2,33,1.0,0,1910,226,636.0,114,1274,112,96.0,486.0,96,,0,1331,130,0,0,5,Affiliates,external,reduced_fee,8.0,1.0,0.0,0.0,1.0,35333,0.0,0.0,0.0,0.0,0.0,0.001,1525,1525,940.0,0.0,,2.0,-0.000604,0.0,,,0.0,,0.0
3203,573189,2,32,0.0,0,3701,326,896.0,126,2805,200,710.0,971.0,276,1700,84,588.0,140,11,17,3.0,In House,others,no_fee,41.0,1.0,0.0,0.0,0.0,67200,0.0,2.0,0.0,0.0,0.0,0.0,2231,2052,1251.0,1.0,517.0,1.0,0.0,0.01,2085,1255,2.0,,0.0
3204,573190,1,36,0.0,0,3737,312,651.0,114,3087,198,746.0,1940,160,1144,34,1966,188,8,26,12.0,Unreferred,spillover,full_fee,32.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.001,1770,1745,1175.0,1.0,792.0,0.0,0.0,0.0,,,0.0,,0.0
